Frame,Timestamp,Rep Duration,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Torso Angle,Left Angular Velocity,Right Angular Velocity,Left Wrist Velocity,Right Wrist Velocity,Left Elbow Velocity,Right Elbow Velocity,Left Elbow Drift,Right Elbow Drift,Rep Tempo,Rep Min Angle,Rep Max Angle,Rep ROM
1301,76.07845568656921,0.0,0.6342931389808655,0.47516074776649475,0.6848436594009399,0.7565402984619141,0.7764104604721069,0.5819581151008606,0.3913199305534363,0.45191890001296997,0.3485395908355713,0.7625318169593811,0.428203284740448,0.5931079387664795,37.861293572380035,17.341130719489197,12.296137506931084,14.487669704981723,177.51688176852213,-273.9093820389746,-384.693249131753,2.9521109860911814,2.6554239553547094,0.4869980919198336,0.2096778050971795,0.024350578030471665,0.010484180203148266,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1302,76.13745474815369,0.058999061584472656,0.6392827033996582,0.4663487672805786,0.6986144781112671,0.743969738483429,0.7644146084785461,0.5309732556343079,0.3917118012905121,0.44727516174316406,0.3477935791015625,0.7661623358726501,0.4426259398460388,0.5431986451148987,29.23076465185059,15.19969615585549,13.746178783756037,14.737056276896087,177.60031381195625,-146.28247786911962,-36.296078380292215,0.8877608910101417,0.8805466347318455,0.3160303393440857,0.0628208811652661,0.018645493453523503,0.003706373036660373,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1303,76.19145965576172,0.11300396919250488,0.6419553756713867,0.4616154432296753,0.7018347978591919,0.7377397418022156,0.7553855180740356,0.5262233018875122,0.39260825514793396,0.4451712369918823,0.3461790680885315,0.7695700526237488,0.4451966881752014,0.5408905744552612,26.442865738433365,15.267412428995836,13.7375114805058,15.232551221422588,177.74047691278588,-51.623066067473005,1.2538911024870476,0.18891395766880323,0.0639727520513213,0.12986008539254887,0.06982388951440466,0.007013081913595776,0.0037708327020588737,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1304,76.23646116256714,0.1580054759979248,0.6473703384399414,0.4627736806869507,0.7042669653892517,0.7421932816505432,0.7508243322372437,0.5262082815170288,0.393237441778183,0.44602328538894653,0.3461797833442688,0.7699994444847107,0.4414215683937073,0.5404371619224548,23.673917563249617,14.268357522816432,13.540772515922873,15.23805944531837,177.4674807966314,-61.530121361408725,-22.20047676401537,0.10135684096360917,0.08449163639793482,0.11276049510238235,0.0095417350919743,0.00507439218773238,0.00042939245667699555,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1305,76.28245663642883,0.20400094985961914,0.6516848802566528,0.4631880223751068,0.7060154676437378,0.7523720860481262,0.7471650242805481,0.5144733190536499,0.3932346701622009,0.44588202238082886,0.34616607427597046,0.7693156003952026,0.4391971528530121,0.5253609418869019,20.453836077198453,12.594132536964327,12.908625452866465,15.23181618168397,177.55914885996052,-70.00865988974824,-36.399776875576926,0.2672495363531461,0.331324705582049,0.2245414490533958,0.014870625989569447,0.010327890350802437,0.000683981489010274,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1306,76.3484537601471,0.26999807357788086,0.6577360033988953,0.46194836497306824,0.7064278721809387,0.7561596035957336,0.7432822585105896,0.5138739347457886,0.39359211921691895,0.4463982880115509,0.3461754620075226,0.7711503505706787,0.43914690613746643,0.5268065333366394,18.04628927731075,12.524549074848547,12.218518310958528,15.159772070707534,177.1950493792005,-36.47957159717136,-1.0543408287432072,0.05952921551198565,0.02191708300380814,0.057728330377988045,0.027800820531360265,0.0038099037620047634,0.001834774192077374,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1307,76.40847587585449,0.3300201892852783,0.6566615104675293,0.4619916081428528,0.7041587829589844,0.7601182460784912,0.733090877532959,0.5184904336929321,0.39293473958969116,0.44714054465293884,0.3459284007549286,0.7728544473648071,0.438105046749115,0.5313377976417542,15.880224312791853,12.677625618577961,11.661636220160888,14.98630941617256,177.54289128679488,-36.087780961908635,2.5503356875263883,0.18640165786805407,0.07746307282141114,0.07601950894912503,0.028687979461289804,0.004562851762163919,0.0017219132226369786,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1308,76.45606803894043,0.3776123523712158,0.6560351252555847,0.46182432770729065,0.7029957175254822,0.7612015604972839,0.7283943891525269,0.5181674957275391,0.39254632592201233,0.447663277387619,0.3458617329597473,0.7734786868095398,0.4373834729194641,0.5299097299575806,14.880957548016388,12.439707283625662,11.354081705021825,14.881114513018185,177.85208233882176,-20.996456138610085,-4.999107406038438,0.09891498609462453,0.033619283157798205,0.033396908899148106,0.01319102386388852,0.0015894311348944542,0.0006277893590006759,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1309,76.50403928756714,0.4255836009979248,0.6561095714569092,0.4616260826587677,0.7042906880378723,0.7611936330795288,0.7289085984230042,0.5163281559944153,0.39237403869628906,0.447826087474823,0.3459141254425049,0.7743327617645264,0.43186894059181213,0.5496008396148682,14.877974831715068,12.832233462097133,11.58315032498865,14.792393534645536,178.09433916192984,-0.06217716625493808,8.18252994675906,0.039812687863176176,0.42627018595626903,0.026995227638676532,0.017837360003616336,0.001294994776789558,0.000855680431577594,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
1310,76.54903864860535,0.4705829620361328,0.6560835242271423,0.4615125060081482,0.7047973871231079,0.7611011266708374,0.7293692827224731,0.5159667730331421,0.3922021985054016,0.4478538930416107,0.34591683745384216,0.7749319672584534,0.4291667938232422,0.557340681552887,14.959730229177094,12.882203364669737,11.68858625393759,14.7128003095468,178.29031145386796,1.81681240746082,1.1104580469526169,0.01301162641368419,0.18217974976927756,0.011446255151196556,0.013316003102464197,0.000515074168084142,0.0005992116311936843,1.5155096054077148,14.877974831715068,167.94677195456137,153.0687971228463
