Frame,Timestamp,Rep Duration,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Torso Angle,Left Angular Velocity,Right Angular Velocity,Left Wrist Velocity,Right Wrist Velocity,Left Elbow Velocity,Right Elbow Velocity,Left Elbow Drift,Right Elbow Drift,Rep Tempo,Rep Min Angle,Rep Max Angle,Rep ROM
0,95.74159741401672,0.0,0.5949410200119019,0.4286765456199646,0.6660412549972534,0.6627156734466553,0.6603395342826843,0.5050038695335388,0.3618372082710266,0.4340578019618988,0.28986555337905884,0.6812769770622253,0.326018750667572,0.46771013736724854,14.828090356467904,6.623489132163268,20.298461888620558,19.651801072307755,177.88896946391736,-4933.020773337864,-5290.955940334382,9.492588252879848,8.674559602222262,0.5924016347926867,0.6279548600737237,0.018364673272113583,0.01946683661486767,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
1,95.77259850502014,0.03100109100341797,0.595576822757721,0.42686212062835693,0.6692933440208435,0.6719542741775513,0.653073251247406,0.48843619227409363,0.36158299446105957,0.429623544216156,0.28375738859176636,0.6764465570449829,0.3335416913032532,0.44540834426879883,11.68882887389607,5.340341697909913,20.162472808503995,20.725401824449317,177.7643526879609,-101.26293562461143,-41.39039603838083,0.5835623523161955,0.7592136939489466,0.3159332420960632,0.2511956141968533,0.009794275189224936,0.00778733809537612,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
2,95.80459785461426,0.06300044059753418,0.5961977243423462,0.42598798871040344,0.6711782217025757,0.6774665713310242,0.6487425565719604,0.4895522892475128,0.36136454343795776,0.4275124967098236,0.2814442217350006,0.6738203167915344,0.3366353511810303,0.44293439388275146,9.79391047464909,4.533114024613214,20.061790753418563,21.079484583747142,177.65896471093814,-59.21740358108409,-25.22637752128331,0.13975914648235183,0.12379023897138365,0.1820552248830488,0.109367752760025,0.0058256487864681225,0.003499696954890908,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
3,95.83659934997559,0.0950019359588623,0.5972844362258911,0.42597100138664246,0.6708773374557495,0.6703447699546814,0.6327576041221619,0.39400529861450195,0.3618948757648468,0.41823849081993103,0.2823032736778259,0.6424728035926819,0.38131287693977356,0.3751595914363861,8.905503233655235,0.7817897706896855,20.16255606932823,22.32610435002316,178.03836727503156,-27.761428988329136,-117.22340508052564,3.027199143509489,2.5366241834533008,0.22274441838832415,0.9799317634902444,0.007128154471815687,0.03135928178375114,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
4,95.86859846115112,0.12700104713439941,0.5976778268814087,0.426073282957077,0.6704475283622742,0.6667317748069763,0.6274546384811401,0.3887387812137604,0.3623359799385071,0.41390520334243774,0.28214582800865173,0.6347307562828064,0.38825681805610657,0.375031441450119,8.032727670472571,2.2666347187939686,20.18686914720363,22.588120313496642,178.30334568716688,-27.27499393326553,46.40269349854402,0.23356266145407628,0.2170411383441037,0.11370537088982637,0.24199572431843083,0.0036384708043592346,0.007743648086470097,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
5,95.9016056060791,0.16000819206237793,0.5978220105171204,0.4261114001274109,0.6699658632278442,0.665450930595398,0.6261914372444153,0.3888014554977417,0.3627982437610626,0.41044241189956665,0.28157687187194824,0.6323798894882202,0.3890177309513092,0.3784392476081848,7.782921152785155,2.832086389608629,20.11800432409565,22.61895746381958,178.41816019746543,-7.568255849831696,17.13118999078757,0.03831761546949647,0.10578689117919388,0.041458184658774114,0.07327917652399235,0.0013684163094830528,0.0024187363997303364,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
6,95.93259763717651,0.19100022315979004,0.5979318022727966,0.4260939061641693,0.6693844199180603,0.6646669507026672,0.6263631582260132,0.387367308139801,0.36307114362716675,0.40764302015304565,0.28135550022125244,0.630818247795105,0.39031273126602173,0.3769337236881256,7.85418930387365,3.116890435905084,19.991205791250923,22.548389368885392,178.50031334983007,2.2995637447732657,9.18958958840994,0.04660525387313123,0.06407637531095706,0.0314940291118281,0.05089224377044372,0.0009760639296165788,0.0015772540015506695,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
7,95.96403861045837,0.2224411964416504,0.5950773358345032,0.42615512013435364,0.6687495708465576,0.6479695439338684,0.6270385980606079,0.3772781491279602,0.3635125756263733,0.4113214910030365,0.2817402780056,0.6157225966453552,0.38795360922813416,0.3831477165222168,9.613272029317894,2.74116855262286,21.40437143360848,24.310747399381604,178.66305878411288,55.94873637258344,-11.95007164421956,0.32161037160460626,0.21140378752668063,0.5314552765657181,0.48028265788411495,0.016709471151006447,0.015100554214275334,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
8,95.99539518356323,0.2537977695465088,0.5930657386779785,0.4261825680732727,0.6683089733123779,0.639867901802063,0.6277465224266052,0.37607458233833313,0.36361128091812134,0.4138377606868744,0.281952828168869,0.6104551553726196,0.3876655101776123,0.3812331259250641,10.65659298819985,2.204301096728301,22.19387276750569,25.14110341954007,178.79285658939588,33.272799147822184,-17.121368910411213,0.044530609069436185,0.061746071195714874,0.25875321031966164,0.16812194017971863,0.00811361395550527,0.005271727907775978,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
9,96.02739524841309,0.2857978343963623,0.593108057975769,0.4277428090572357,0.6684986352920532,0.6367489695549011,0.6218782067298889,0.3759457468986511,0.3642469644546509,0.41731932759284973,0.2823162078857422,0.6152306199073792,0.3844350576400757,0.3929954469203949,9.699891562742865,2.1907233950925864,22.638433300822868,25.029721563468986,178.6869941257701,-29.896858957814434,-0.42430231624286047,0.1834286838871666,0.38118264740777263,0.0976464767889248,0.14966438161412923,0.0031246935896053095,0.0047892699173653595,0.5999135971069336,7.782921152785155,174.66649754004877,166.88357638726362
