Frame,Timestamp,Rep Duration,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Torso Angle,Left Angular Velocity,Right Angular Velocity,Left Wrist Velocity,Right Wrist Velocity,Left Elbow Velocity,Right Elbow Velocity,Left Elbow Drift,Right Elbow Drift,Rep Tempo,Rep Min Angle,Rep Max Angle,Rep ROM
0,14.651058197021484,0.0,0.6816617846488953,0.390514075756073,0.7657725214958191,0.5418904423713684,0.7216731905937195,0.5127975344657898,0.38416919112205505,0.4025946259498596,0.304144948720932,0.5504493713378906,0.24789109826087952,0.514722466468811,27.5283460345641,86.00413517041815,49.69099361524364,31.673659786866207,169.50823495760858,-319.39192253520065,-97.45993389361506,0.028954368754992268,0.06077783802932382,0.32242518853888713,0.2946800939518038,0.015490969251061052,0.014157951787183687,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
1,14.699101686477661,0.04804348945617676,0.6868492364883423,0.39269450306892395,0.7656778693199158,0.5528121590614319,0.7204777002334595,0.511709451675415,0.3844706118106842,0.40257564187049866,0.2975901663303375,0.5499513745307922,0.24797427654266357,0.5109595656394958,21.50642634920249,82.35719325845406,47.609847022174186,33.60766136178706,169.02306642197098,-125.34309546467374,-75.90918047888005,0.033646914670633056,0.07834193728475233,0.2273383335331105,0.13682754505878095,0.01092212683008279,0.006573672718346093,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
2,14.747149229049683,0.09609103202819824,0.6894257068634033,0.39194735884666443,0.7618997693061829,0.54863440990448,0.7165510058403015,0.5048242807388306,0.3853943347930908,0.40191590785980225,0.29923638701438904,0.5400731563568115,0.24804958701133728,0.5003836154937744,21.16622804312214,84.15907895997695,46.553931815660505,34.795816008193995,169.00994596718039,-7.080451733205811,37.50214069370836,0.16496559080144677,0.22011985870634,0.1172323903717386,0.2084279624605025,0.005632728267205952,0.01001445139952069,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
3,14.794190883636475,0.14313268661499023,0.6919531226158142,0.3912431597709656,0.7596312165260315,0.5488770604133606,0.7159664034843445,0.4982355237007141,0.3854013681411743,0.39946597814559937,0.2988683879375458,0.5307101011276245,0.24902772903442383,0.49852409958839417,17.533355844847648,90.54451458676319,45.23044692664088,36.14043786986161,169.1341835960378,-77.22670960843503,135.74003046608587,0.14061242817649316,0.04466436698449264,0.04849942393293548,0.19919121280931468,0.0022814931483115435,0.009370284229699958,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
4,14.842232465744019,0.19117426872253418,0.6913996934890747,0.3905097544193268,0.7578043341636658,0.5497910976409912,0.7146915793418884,0.4938771426677704,0.3853910565376282,0.3970886766910553,0.29965612292289734,0.5229741334915161,0.25346627831459045,0.49341270327568054,15.002881058648105,91.6378391220543,44.30676388947739,36.63783712053737,169.85938958948446,-52.67259476457133,22.757879472904225,0.09452223863571398,0.1409106598192779,0.04252114761001868,0.161859173771452,0.0020427832042137083,0.007775970786600435,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
5,14.890281200408936,0.23922300338745117,0.6917136907577515,0.39044395089149475,0.7577643990516663,0.549163818359375,0.7123603820800781,0.4839663803577423,0.3869420886039734,0.3962157666683197,0.29867854714393616,0.5207647681236267,0.2532655894756317,0.4855073094367981,12.259198696504184,87.49902253536658,44.20331246710171,37.21367925202021,170.39590563895325,-57.102073161298755,-86.13788928160268,0.21189407272507155,0.16458166607392494,0.013081493511082126,0.05028182374187397,0.0006285492107348184,0.002415978007441426,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
6,14.939321756362915,0.28826355934143066,0.6894896030426025,0.39104360342025757,0.7530009150505066,0.5475366115570068,0.6963214874267578,0.4729209542274475,0.3884967565536499,0.39547237753868103,0.29912763833999634,0.518168568611145,0.24057835340499878,0.4840976893901825,15.13163148555087,95.87285139332705,43.24446023759437,37.656549706005485,171.30902618043294,58.572598396768306,170.75313880655474,0.3971056115648538,0.26030096546385995,0.10264451972275011,0.05372604612087368,0.005033744312832878,0.0026347551709767886,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
7,14.988368034362793,0.3373098373413086,0.6894152760505676,0.39054346084594727,0.7525232434272766,0.5466960072517395,0.6836587190628052,0.4640851318836212,0.3886995017528534,0.39531803131103516,0.29980799555778503,0.5119501352310181,0.23339736461639404,0.47383901476860046,17.808873010202007,97.46269111078517,43.06117726876709,38.861323168864985,172.05402827558532,54.58602841703504,32.415094117071966,0.31482047671288793,0.25531520206276215,0.019712876117110544,0.12754365407899787,0.000966843202216958,0.006255541515078795,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
8,15.043418169021606,0.39235997200012207,0.6896127462387085,0.3905605375766754,0.7524118423461914,0.5468282699584961,0.677413821220398,0.46068456768989563,0.38869526982307434,0.39493703842163086,0.29976749420166016,0.5124654173851013,0.23092111945152283,0.4622565805912018,19.149681477731885,91.01012527985861,42.75580919248146,38.66343703019161,172.87320876964202,24.35613420093999,-117.2125349178144,0.12916839188023954,0.215152585538329,0.0031412574342417426,0.009389103528488275,0.00017292664475300685,0.0005168714135688203,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
9,15.1014723777771,0.45041418075561523,0.6895392537117004,0.3905382454395294,0.7519691586494446,0.5474058985710144,0.6747975945472717,0.4555925726890564,0.38893774151802063,0.39339733123779297,0.29983067512512207,0.5028727054595947,0.22625161707401276,0.4665074646472931,18.346475553905083,102.8436072340974,42.12536049542639,40.64642739654791,174.04870271601948,-13.835446921853043,203.83503983454244,0.09861086168188783,0.1087708819417352,0.012535740193350589,0.16524073266377487,0.0007277524780894013,0.009592919988973424,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
10,15.162532091140747,0.5114738941192627,0.6894359588623047,0.3908887505531311,0.7504874467849731,0.5476320385932922,0.6747737526893616,0.45389658212661743,0.3894880414009094,0.3909609913825989,0.29923033714294434,0.4957749545574188,0.23092405498027802,0.4521024525165558,17.648223019887862,98.13915553780168,41.41143516439993,42.34713233970178,174.62620843520745,-11.435568487829384,-77.04673731889093,0.02777867832141865,0.24801697331839653,0.024547599024716982,0.11665784178655564,0.0014988693602149708,0.007123094381108822,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
11,15.20983362197876,0.5587754249572754,0.6878775954246521,0.3916322886943817,0.7490003108978271,0.5474587082862854,0.6711767315864563,0.4499299228191376,0.3893231451511383,0.387990266084671,0.2805986702442169,0.4530986547470093,0.22186802327632904,0.4348771870136261,17.170759489593188,131.84845007662713,41.16139581326415,61.11041133181609,175.26363502293805,-10.094039703065434,712.647010395186,0.11320379046763637,0.41141940687298456,0.031652313986851505,0.984453169567242,0.001497202906143517,0.04656614195886424,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
12,15.257254362106323,0.6061961650848389,0.685065746307373,0.3926715850830078,0.7488954663276672,0.5472763180732727,0.6706502437591553,0.44683653116226196,0.3852352499961853,0.3862994611263275,0.25080516934394836,0.4658533036708832,0.2350134402513504,0.4434514343738556,15.4858750544883,94.5646687258461,41.667422166251846,62.20945236074575,175.9207982380021,-35.53053854858631,-786.2336448247397,0.06617094730824623,0.3309643759414014,0.004436396755030987,0.6834320405465474,0.00021037721762309032,0.03240885318960825,6.530741453170776,6.747407988121168,150.56314538878877,143.81573740066762
