Frame,Timestamp,Rep Duration,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Torso Angle,Left Angular Velocity,Right Angular Velocity,Left Wrist Velocity,Right Wrist Velocity,Left Elbow Velocity,Right Elbow Velocity,Left Elbow Drift,Right Elbow Drift,Rep Tempo,Rep Min Angle,Rep Max Angle,Rep ROM
0,92.5578944683075,0.0,0.6151319742202759,0.40839675068855286,0.6840723156929016,0.603825569152832,0.6626917719841003,0.5911442637443542,0.3589766025543213,0.42353934049606323,0.2621082067489624,0.7094886302947998,0.2200905829668045,0.8741395473480225,39.895788644257365,175.60152641172897,21.359177907908386,22.18065960110115,179.62656104554645,-3985.689537889543,35.992787641308475,1.6749790221368952,0.20261963995804733,0.39383136019299914,0.5546521469844264,0.012602722962795293,0.01774903691198891,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
1,92.5908944606781,0.03299999237060547,0.6130296587944031,0.40872299671173096,0.6842299699783325,0.5998223423957825,0.6630012392997742,0.5870864987373352,0.35787269473075867,0.42496493458747864,0.25801393389701843,0.7148748636245728,0.2175464630126953,0.880737841129303,38.604488004840654,174.70508502448686,22.137750268369054,22.57729845752312,179.51152053953913,-39.130331453256,-27.16489680284307,0.12331968701723867,0.2142963163305443,0.12140396471299471,0.20502099790448208,0.004006329909290081,0.006765691366661828,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
2,92.63589406013489,0.07799959182739258,0.6136001348495483,0.41878050565719604,0.6861889362335205,0.6520666480064392,0.6555780172348022,0.5928763747215271,0.3589549660682678,0.43136072158813477,0.2538526654243469,0.7242237329483032,0.28230780363082886,0.6804322004318237,10.062319107440022,13.273277630292748,19.075045315323457,23.319805198574514,179.86706706677614,-634.2760656083069,-3587.405429002013,0.2092059856662334,4.6781430240679605,1.161810778298873,0.22740552468567776,0.05228101966802737,0.010233157525116013,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
3,92.66689538955688,0.10900092124938965,0.6140526533126831,0.4260394871234894,0.6890398263931274,0.6759878396987915,0.6555548310279846,0.6101962924003601,0.35968154668807983,0.4374414384365082,0.24534817039966583,0.7491273283958435,0.2876581847667694,0.554431140422821,10.274281375762973,7.883679990987062,18.539934327283657,23.78039273474759,179.0021318811347,6.837199316121999,-173.85053285751945,0.5586835636231229,4.068038622119964,0.7770787727188943,0.8488567994419908,0.02409047501989963,0.026315689271603254,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
4,92.69789600372314,0.14000153541564941,0.614155113697052,0.4283568263053894,0.6908348798751831,0.6808708310127258,0.6561669707298279,0.6180869340896606,0.3601967990398407,0.4389452636241913,0.24296709895133972,0.7524360418319702,0.28967028856277466,0.5888609290122986,12.01480875033353,4.568402984526834,18.73725212328539,24.214257217848324,178.5426188655823,56.144932007989084,-106.94230084217126,0.25529656594037314,1.1125112796133323,0.16781868207464526,0.13149436247179117,0.0052024822128862915,0.004076405996026306,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
5,92.729896068573,0.17200160026550293,0.6143537163734436,0.4290686845779419,0.6926661729812622,0.6796318888664246,0.6565947532653809,0.6232960820198059,0.36050835251808167,0.4392070770263672,0.24323415756225586,0.7499316930770874,0.2924249768257141,0.5956747531890869,15.274737793803354,2.9906891775048168,19.207095616371767,24.452356811672068,178.29360137974035,101.87257615775569,-49.30345655312757,0.16333352731393322,0.22967429469621625,0.0690942536461431,0.07870445904527218,0.002211020597428807,0.0025185477934213498,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
6,92.76189875602722,0.20400428771972656,0.6058200001716614,0.42796584963798523,0.6989597082138062,0.64640873670578,0.6656759977340698,0.4197137653827667,0.3587384819984436,0.43756362795829773,0.2444794476032257,0.7033153176307678,0.28039073944091797,0.4727546274662018,14.739857284192759,14.412075266423788,24.50554396248241,27.25052624318229,178.17902703095,-16.71361226695987,356.88834274484054,6.3677389869431185,3.8592950798864063,1.0565986848127213,1.4571590470681968,0.03381399747460527,0.04663300555441784,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
7,92.79489517211914,0.2370007038116455,0.6029523611068726,0.4272439181804657,0.7005037069320679,0.6300231218338013,0.6662634015083313,0.4029169976711273,0.3582860231399536,0.4363142251968384,0.24506330490112305,0.68162602186203,0.27789488434791565,0.4385797381401062,17.11710473392036,17.082349491814956,26.972300894296648,28.81234653561653,178.11724893238346,72.04562589783217,80.92618961867004,0.5093594299816945,1.0384735867984614,0.4987874660332688,0.6575608925164091,0.016458198770667624,0.021697152815245025,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
8,92.83987998962402,0.2819855213165283,0.6010370850563049,0.4267522990703583,0.7030705213546753,0.6220086812973022,0.6719491481781006,0.3854823112487793,0.35694950819015503,0.4354466199874878,0.24581316113471985,0.6749107837677002,0.2758304476737976,0.4374747574329376,20.09409392411244,17.69095815792514,28.759264651540462,29.033002457259034,178.10637555765484,66.17764293183907,13.52920162550677,0.40765698830552494,0.05205212365319111,0.18707310935819746,0.15020567093977305,0.008415449684549497,0.00675697469542417,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
9,92.87084674835205,0.31295228004455566,0.6004473567008972,0.426259309053421,0.7050129175186157,0.5928500294685364,0.6858606934547424,0.3668054938316345,0.3553317189216614,0.43232521414756775,0.24935810267925262,0.5928836464881897,0.33122366666793823,0.32519757747650146,27.272674400151228,16.421032335036355,34.04441617686484,36.88819279066443,177.7530209305488,231.81568788281388,-41.00932338583452,0.7520486117908878,4.0429849136730525,0.9436982599446275,2.6513495516759935,0.029223276327764513,0.08210370187041395,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
10,92.90106344223022,0.3431689739227295,0.597547173500061,0.43451768159866333,0.6842226386070251,0.6273018717765808,0.6825069785118103,0.40377920866012573,0.3559645116329193,0.4319874346256256,0.2657110393047333,0.5672454237937927,0.3377175033092499,0.361356258392334,23.768839561070315,14.437482643320667,27.15525904041046,36.809627709822706,177.95814475301987,-115.95692279266225,-65.64416675473713,1.2286421342908864,1.2157907285530722,1.3316761666513979,1.0063804054894883,0.040238851072565286,0.030409488637668316,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
11,92.9324061870575,0.37451171875,0.5962108373641968,0.43690988421440125,0.6712489128112793,0.6336573958396912,0.6757408976554871,0.4127872884273529,0.3571206331253052,0.4307728409767151,0.2723955512046814,0.5600936412811279,0.34187886118888855,0.3661355674266815,22.041591130017434,13.521491044760776,24.226190113547652,36.08819097552502,177.91044973408145,-55.108397192770674,-29.22499620272284,0.35944890091786424,0.20218678415967564,0.46092987664182355,0.3123311398712303,0.014446807506849948,0.009789315218594505,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
12,92.97965455055237,0.42176008224487305,0.5932729840278625,0.4377475678920746,0.6660359501838684,0.6425099968910217,0.6582317352294922,0.3861303925514221,0.35703662037849426,0.43056726455688477,0.2760714888572693,0.5681067705154419,0.338909775018692,0.36963221430778503,17.819278187565303,12.915855358480542,22.56272613139467,33.093838759504955,177.8734101084822,-89.36421560738918,-12.818130438442632,0.6750066490252815,0.09708605676346678,0.2174347863999192,0.18658955550288264,0.01027343782425346,0.008816051142746988,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
13,93.02630424499512,0.46840977668762207,0.5924345254898071,0.4395349621772766,0.6685048341751099,0.6540369391441345,0.6545342803001404,0.3844394087791443,0.35620126128196716,0.4307684004306793,0.27906638383865356,0.5788015127182007,0.34049925208091736,0.36643192172050476,16.559966710125146,11.388695291569828,22.257428197153004,30.149259325702733,178.16179799780807,-26.9950637937329,-32.736764627363755,0.08715563931890108,0.07659808379310105,0.25269994094715553,0.2380758414485281,0.011788375030885527,0.011106165257774199,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
14,93.06030488014221,0.5024104118347168,0.5900493860244751,0.4411754608154297,0.6690671443939209,0.6618762612342834,0.6537071466445923,0.38350817561149597,0.35328060388565063,0.4307044446468353,0.27920109033584595,0.5945084095001221,0.34040698409080505,0.36913812160491943,16.540643035339983,9.140742543871681,22.09739960390929,27.088119889820668,178.38606112760795,-0.5683327591253541,-66.11502220393753,0.03663255469706089,0.07963887604432693,0.23115636757903843,0.46197591140880945,0.007859463315982602,0.015707474410557486,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
15,93.10388731956482,0.5459928512573242,0.589541494846344,0.4421190023422241,0.6684045195579529,0.6620880365371704,0.6544729471206665,0.3760913014411926,0.3535827398300171,0.43060779571533203,0.2798886299133301,0.5953366160392761,0.340839684009552,0.36939579248428345,16.93490154387272,9.005074533259851,22.069800904612077,26.843819214219756,178.21240158689577,9.046269868231004,-3.112905390547177,0.1710850593175217,0.011555352865993518,0.01596156436192191,0.024698018583758977,0.0006956439118935111,0.001076399898785108,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
16,93.13588738441467,0.5779929161071777,0.5900053977966309,0.44184359908103943,0.6694847345352173,0.6853883862495422,0.6544063091278076,0.3973190188407898,0.3507642149925232,0.43054860830307007,0.2790544629096985,0.6517226696014404,0.3404787480831146,0.3769468069076538,15.077473070756437,5.362980595911104,20.8956593237133,20.519003561251925,177.05150986942635,-58.04452215429761,-113.81520488904319,0.663368092966219,0.23623814028144102,0.7289165198439742,1.7622534129642147,0.02332537590513671,0.05639222349673056,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
17,93.16689419746399,0.6089997291564941,0.5903578996658325,0.43975600600242615,0.6703234910964966,0.6916080713272095,0.6524088978767395,0.42616695165634155,0.3505188226699829,0.43020281195640564,0.2788606286048889,0.6680742502212524,0.3396504819393158,0.38079503178596497,13.754141457415082,4.81694856061267,20.69797096898616,19.295624471390628,176.38898584444573,-42.67873680653965,-17.61006635638331,0.932601483056189,0.12695116505106896,0.202406663746221,0.527391493772175,0.006275985582714923,0.016352729451193548,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
18,93.19688749313354,0.6389930248260498,0.5904224514961243,0.43880417943000793,0.6709145903587341,0.6968516707420349,0.6517373919487,0.4390740394592285,0.3506149351596832,0.4300543963909149,0.2787171006202698,0.6745458841323853,0.3394985795021057,0.385153591632843,13.069497834309209,4.525571517219898,20.53592111151957,18.864202770022462,176.10616031640762,-22.826555329190224,-9.71473914047167,0.4309144307118877,0.14540603030324994,0.1759330134104808,0.2158224081001937,0.005276810889256452,0.006473225298264615,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
19,93.2282063961029,0.6703119277954102,0.5905672907829285,0.44321268796920776,0.6611853837966919,0.6796559691429138,0.6445344090461731,0.7240946888923645,0.34988343715667725,0.4407098889350891,0.28340813517570496,0.7028878331184387,0.32470300793647766,0.6891218423843384,142.8300537983099,57.33622547089693,20.48766100768356,17.040928560340582,174.57607536231393,4143.202464369425,1686.2229818631358,9.103500570617056,9.717074803751524,0.6308416162077506,0.9172590001387598,0.019757267367045004,0.02872754562311831,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
20,93.25898265838623,0.7010881900787354,0.590979278087616,0.4508547782897949,0.6584885716438293,0.6824353337287903,0.6370466351509094,0.7548558712005615,0.3493919372558594,0.44898879528045654,0.28351080417633057,0.7237797379493713,0.3169962763786316,0.708709180355072,147.25506069247186,52.28708398931244,20.480280170906237,16.45096981846777,173.69418400732062,143.77986688004847,-164.0596065598306,1.0286951547102876,0.6839339804347843,0.12583339817941228,0.6788399744581544,0.003872681666371687,0.020892157102329934,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
21,93.29035568237305,0.7324612140655518,0.5919431447982788,0.4547618329524994,0.656124472618103,0.6853755712509155,0.632369875907898,0.7618876099586487,0.34926289319992065,0.45570114254951477,0.28514569997787476,0.7324348092079163,0.31329941749572754,0.711025059223175,147.1998280215166,39.7036501498241,20.06508657960185,16.14888668403038,173.1250959547654,-1.7605147332457651,-401.0908812862975,0.269179171146218,0.13904766598423174,0.12025593035185676,0.2807548727485618,0.0037727921874857254,0.008808129357156217,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
22,93.32235717773438,0.7644627094268799,0.5916804075241089,0.4540707468986511,0.6554273366928101,0.6883521676063538,0.6265798211097717,0.7132943272590637,0.35000866651535034,0.45413070917129517,0.2871132493019104,0.7306831479072571,0.3112238049507141,0.71172034740448,115.62594922942179,39.00251575890003,19.63236006920184,16.141265092408183,173.77733326183505,-986.6376066366552,-21.90942588799605,1.5292103930977028,0.06840214055709438,0.09553125988104663,0.08231821311578717,0.003057143169945145,0.002634305915177683,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
23,93.35335779190063,0.7954633235931396,0.5901550054550171,0.45377570390701294,0.6531192064285278,0.6892985105514526,0.6245245933532715,0.7081726789474487,0.3500424027442932,0.45326006412506104,0.2873748540878296,0.7259442806243896,0.30854326486587524,0.7114219665527344,108.45989386264034,42.60561229483759,19.274480719555054,16.314964466518763,174.6641940521992,-231.15849667845586,116.22661785388347,0.1780166948629052,0.0870013698055674,0.08046938078180388,0.1530964060767221,0.0024946002258145407,0.004746082615025488,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
24,93.3843560218811,0.8264615535736084,0.5889902114868164,0.4533812403678894,0.6497789621353149,0.6888367533683777,0.6241146326065063,0.710114598274231,0.35007596015930176,0.45255258679389954,0.28745007514953613,0.7234168648719788,0.3066963851451874,0.7082279920578003,115.18529659188178,38.70161377780491,18.744216784333776,16.406567765298057,175.25663530119502,216.96086303892042,-125.94262703039819,0.06402692226918064,0.1190230452761663,0.10878072815591776,0.08157029845100268,0.003372010028819991,0.002528534870959655,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
25,93.41535711288452,0.8574626445770264,0.5899946689605713,0.4405697286128998,0.6521613001823425,0.6870190501213074,0.6270659565925598,0.44808390736579895,0.3501959443092346,0.4489734470844269,0.2857625186443329,0.7044185400009155,0.3072507977485657,0.45644620060920715,8.161675750669016,9.204315102196885,18.45115357017772,17.07444821207342,175.13135058425314,-3452.2533684189716,-951.4922772348834,8.45284158356606,8.121727129421592,0.09666094260212503,0.6152405267429772,0.0029965946780846388,0.019073127558549844,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
26,93.44748044013977,0.8895859718322754,0.5906792879104614,0.43475767970085144,0.6540827751159668,0.685884416103363,0.6297540068626404,0.4191596806049347,0.35027506947517395,0.44681796431541443,0.2841760516166687,0.6963791251182556,0.30765458941459656,0.4295295774936676,8.957988256624962,9.806611159355608,18.503177014823265,17.524366837681367,175.03322590223672,24.789228700642358,18.74949168163477,0.904291884575417,0.8380094467231767,0.06946573159145455,0.2550935494113831,0.0022314704289375853,0.008194453568444898,2.0584664344787598,0.12751493562117186,154.80781519056356,154.68030025494238
