Frame,l_shouler_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_bicep_angle,r_shouler_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,r_bicep_angle
1,0.5252453684806824,0.3579927384853363,0.5553025603294373,0.6046976447105408,0.5991631150245667,0.8200457096099854,175.43423912667262,0.30865103006362915,0.3498672544956207,0.22146467864513397,0.5619420409202576,0.1693367063999176,0.6749117374420166,177.57795000543638
1,0.5287421345710754,0.36251676082611084,0.5563476085662842,0.6059542894363403,0.6065607070922852,0.8134830594062805,172.86790117911355,0.312295526266098,0.3488485515117645,0.2285265028476715,0.5482885241508484,0.16579601168632507,0.6987308263778687,179.85141531199343
1,0.5298165082931519,0.371977835893631,0.5580896735191345,0.6113921999931335,0.6268079280853271,0.8094415664672852,167.59952310915583,0.31429627537727356,0.35328397154808044,0.2338687926530838,0.5547463297843933,0.16774573922157288,0.7658544182777405,175.62875064289807
1,0.5311609506607056,0.37423214316368103,0.5577753782272339,0.6114503741264343,0.6277915835380554,0.7990100979804993,165.9308182176886,0.3133193254470825,0.3553966283798218,0.231753870844841,0.5593103170394897,0.16801483929157257,0.7729797959327698,174.8087887907763
1,0.5327473878860474,0.3806073069572449,0.565232515335083,0.6198657751083374,0.6615419983863831,0.7930052280426025,158.64684067198638,0.31627053022384644,0.35932376980781555,0.2331615686416626,0.5759506225585938,0.15738023817539215,0.8027454018592834,177.48723651387556
1,0.5326125025749207,0.38022667169570923,0.5669456124305725,0.6222214102745056,0.6665640473365784,0.7911094427108765,157.54078605969366,0.3167877793312073,0.35798877477645874,0.236529141664505,0.5863170027732849,0.1545523703098297,0.8069862127304077,178.98724585471697
1,0.5386897325515747,0.3813539445400238,0.5713180899620056,0.6244770884513855,0.6936860680580139,0.7772411704063416,148.9480821204367,0.32072752714157104,0.3589459955692291,0.2407556027173996,0.5991896390914917,0.13609370589256287,0.8125713467597961,172.28393299744684
1,0.541425347328186,0.38494017720222473,0.5725642442703247,0.6254784464836121,0.6968708038330078,0.7727874517440796,147.2168928163803,0.3214522898197174,0.35842233896255493,0.2397909164428711,0.6084052324295044,0.1254044473171234,0.8186160922050476,169.5376800123615
1,0.5410990715026855,0.3884747326374054,0.577428936958313,0.6279058456420898,0.7136845588684082,0.7602515816688538,142.7939462927694,0.32107436656951904,0.36033985018730164,0.23756122589111328,0.61906898021698,0.10652874410152435,0.8096505403518677,163.37906580769877
1,0.5408886671066284,0.3908795118331909,0.5814881324768066,0.6312320828437805,0.7289761304855347,0.7468789219856262,137.68804198091087,0.32111793756484985,0.36402854323387146,0.23618543148040771,0.6237220764160156,0.09371088445186615,0.7897254228591919,157.47200504629672
